praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"72,30","40,70","17,00","88,20","23,70","13,80","25,70","319,00","25,90","34,00","9,73"
"87,40","66,10","11,70","121,00","25,70","22,50","37,20","410,00","15,70","16,70","1,57"
"31,10","24,10","12,30","89,80","42,20","38,90","55,70","328,00","27,40","46,10","10,90"
"51,90","23,90","2,76","271,00","40,30","25,30","28,90","211,00","22,30","32,80","6,55"
"48,70","20,00","8,98","9,31","36,50","10,90","20,90","403,00","18,40","33,10","11,20"
"69,80","26,40","11,40","172,00","55,70","42,20","136,00","649,00","5,67","5,14","12,20"
"44,90","16,40","7,37","308,00","39,60","1,75","21,70","851,00","22,50","29,40","10,90"
"112,00","34,60","14,90","104,00","40,00","19,10","28,10","274,00","15,40","17,30","9,39"
"41,80","20,00","3,59","13,50","38,90","50,90","79,10","1.219,00","1,00","11,70","6,98"
"86,60","30,00","11,30","157,00","23,10","21,50","53,30","557,00","1,24","3,75","5,38"
"62,60","29,70","8,13","271,00","44,50","46,60","86,60","1.263,00","12,10","11,10","2,31"
"76,40","57,30","4,53","13,70","11,90","25,70","47,00","352,00","53,80","72,30","8,43"
"61,50","23,30","16,30","281,00","52,80","24,10","106,00","1.540,00","20,20","31,30","13,80"
