praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"10,50","15,50","13,50","19,60","1,68","17,60","42,60","667,00","12,50","33,40","73,70"
"72,30","62,60","21,70","27,40","15,40","24,10","35,50","281,00","15,00","12,20","41,00"
"25,70","24,80","20,40","20,40","2,89","6,79","33,10","588,00","59,90","160,00","316,00"
"12,30","9,65","15,70","30,50","4,57","58,80","86,60","1.554,00","17,20","36,20","31,10"
"22,90","35,50","16,50","14,90","5,28","53,30","86,60","567,00","10,40","33,10","24,60"
"12,50","13,20","10,30","23,90","5,05","86,60","131,00","1.999,00","11,20","16,70","55,20"
"44,50","17,90","37,90","64,40","27,40","75,70","147,00","1.065,00","12,30","19,60","21,50"
"16,10","26,20","20,20","18,80","5,94","23,50","36,20","379,00","26,70","40,70","67,90"
"12,00","6,15","17,30","44,10","8,82","59,90","93,10","604,00","15,00","31,10","49,10"
"15,80","11,70","19,30","17,80","7,70","47,40","117,00","2.690,00","45,30","67,30","13,80"
"14,90","9,56","21,30","29,70","16,10","67,30","113,00","1.241,00","33,70","58,80","164,00"
"24,80","34,00","13,30","18,40","6,92","27,10","46,10","858,00","10,70","34,30","39,60"
"14,20","13,20","11,90","100,00","5,19","37,90","57,80","757,00","11,80","19,10","40,30"
"62,10","47,00","15,40","22,70","5,78","36,20","49,60","461,00","12,20","19,60","37,50"
"10,50","6,98","23,50","35,50","5,23","32,20","53,80","851,00","14,10","20,20","78,40"
